school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;
GP;M;16;U;GT3;T;4;4;services;services;other;mother;1;1;0;yes;yes;no;yes;yes;yes;yes;no;4;5;5;5;5;4;12;9;9;8;0,508662826
GP;M;17;R;GT3;T;1;2;at_home;at_home;home;mother;1;2;0;no;yes;no;yes;no;yes;no;yes;3;5;2;2;2;1;2;16;17;18;0,893448619
GP;M;17;U;GT3;T;2;1;other;other;home;mother;2;1;3;yes;yes;no;yes;yes;no;yes;no;4;5;1;1;1;3;0;9;9;10;0,306143208
GP;F;15;U;LE3;T;3;2;services;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;4;1;1;5;4;12;11;11;0,041330677
MS;F;15;R;LE3;T;2;1;at_home;other;home;mother;2;1;0;no;no;no;no;yes;no;no;no;1;3;4;1;1;1;0;6;8;9;0,935274302
MS;F;15;R;GT3;T;3;3;at_home;other;course;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;5;4;4;2;3;5;4;10;10;11;0,116113134
GP;M;16;U;GT3;T;3;3;other;services;home;father;2;1;0;no;no;no;yes;yes;yes;yes;no;5;4;2;1;1;5;6;14;14;15;0,428680255
MS;F;18;R;GT3;T;1;1;at_home;at_home;course;mother;2;1;1;no;no;no;no;no;no;yes;yes;3;2;3;1;1;2;4;9;11;10;0,077909508
GP;M;18;U;LE3;A;4;4;teacher;teacher;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;1;2;0;17;17;17;0,459748278
GP;F;18;U;GT3;A;3;2;other;services;course;other;1;3;0;no;yes;no;yes;no;yes;yes;yes;4;3;3;5;1;5;10;12;11;11;0,628428399
MS;F;16;R;GT3;T;2;2;at_home;other;course;mother;2;2;1;no;yes;no;yes;no;yes;no;no;4;4;4;2;3;5;2;12;11;12;0,087344853
GP;F;17;U;GT3;T;2;1;services;other;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;2;4;4;4;12;16;16;0,477025562
GP;F;16;U;GT3;T;4;3;health;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;5;1;5;2;2;14;14;15;0,020496257
GP;M;15;U;LE3;T;4;3;teacher;services;home;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;1;4;0;14;14;14;0,524812029
GP;F;18;R;GT3;T;2;2;other;other;home;mother;1;2;0;yes;no;no;no;yes;yes;no;no;3;2;3;1;1;5;4;11;11;13;0,375704472
GP;F;15;U;GT3;T;1;1;other;other;home;father;1;2;0;no;yes;no;yes;no;yes;yes;no;4;3;2;2;3;4;2;13;12;12;0,51986989
GP;M;16;U;GT3;T;3;3;at_home;other;reputation;other;3;2;1;yes;yes;no;no;no;yes;yes;no;5;3;3;1;3;2;4;9;11;10;0,145639353
GP;F;16;U;GT3;T;4;2;health;services;home;father;1;2;0;no;no;no;no;yes;yes;yes;yes;4;2;3;1;1;3;0;17;17;18;0,426014713
GP;F;17;U;GT3;T;2;1;services;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;2;1;10;12;15;15;0,53038039
MS;M;18;R;GT3;T;4;2;other;other;home;father;2;1;1;no;no;yes;no;yes;yes;no;no;5;4;3;4;3;3;0;7;7;0;0,039124366
GP;F;17;U;LE3;T;4;2;teacher;services;reputation;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;2;3;1;1;4;2;14;15;17;0,127160037
MS;M;18;R;GT3;T;3;2;other;other;course;mother;2;1;0;no;yes;no;no;no;yes;yes;no;2;5;5;5;5;5;8;9;10;11;0,88021869
GP;F;15;U;GT3;T;4;4;services;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;4;3;3;1;1;5;4;13;14;15;0,500910652
GP;F;16;U;GT3;A;3;1;services;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;3;3;2;2;4;2;11;11;12;0,969628854
GP;F;20;R;GT3;T;2;1;other;other;course;other;2;2;0;no;yes;yes;yes;yes;no;yes;yes;1;2;3;1;2;2;8;10;12;12;0,621613774
MS;M;16;U;GT3;T;1;1;at_home;services;home;mother;2;2;0;no;yes;no;yes;yes;yes;no;yes;5;4;5;4;5;3;0;7;0;0;0,256077742
GP;M;15;U;LE3;T;2;2;services;health;reputation;mother;1;4;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;1;4;2;11;12;12;0,167918061
MS;F;16;R;LE3;T;1;1;services;services;home;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;4;4;2;2;4;2;14;14;14;0,763069261
GP;M;18;U;GT3;T;4;2;teacher;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;2;1;4;5;2;15;16;16;0,012379296
GP;F;18;U;GT3;T;2;2;other;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;yes;4;3;5;2;4;5;2;10;10;10;0,60310196
GP;F;16;U;GT3;T;4;3;teacher;health;home;mother;1;3;0;yes;yes;no;yes;yes;yes;yes;no;3;4;4;2;4;4;0;14;13;13;0,761014063
GP;M;19;R;LE3;T;2;1;at_home;services;course;mother;2;3;1;no;no;no;yes;yes;yes;yes;yes;4;3;1;1;1;5;0;9;10;11;0,334729966
MS;F;16;R;LE3;T;2;1;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;5;4;3;1;1;5;2;10;8;8;0,524758413
GP;F;17;R;GT3;T;3;4;at_home;services;course;father;1;3;0;no;yes;no;yes;no;yes;yes;no;4;3;4;2;5;5;2;15;15;17;0,543934919
GP;F;19;U;GT3;T;1;1;other;other;course;other;3;3;0;no;no;no;yes;yes;no;no;yes;1;5;5;4;3;5;12;10;10;11;0,329908003
GP;F;16;U;GT3;A;3;4;services;other;course;father;1;1;0;no;no;no;no;yes;yes;yes;no;3;2;1;1;4;5;12;15;13;14;0,137919889
MS;F;18;U;GT3;T;3;3;services;services;course;father;1;2;0;no;yes;no;no;yes;yes;no;yes;5;3;4;1;1;5;0;10;10;10;0,239767062
MS;F;16;U;GT3;T;2;1;other;services;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;1;0;14;13;14;0,380564719
GP;M;15;U;GT3;T;4;4;services;teacher;course;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;5;0;14;15;15;0,235084424
GP;M;15;U;GT3;T;4;3;teacher;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;5;4;3;1;2;3;0;12;12;13;0,899156039
MS;M;19;R;GT3;T;1;1;other;other;home;other;3;1;1;no;yes;no;no;yes;yes;yes;no;4;4;4;3;3;5;4;8;9;10;0,991513739
GP;F;17;U;LE3;A;2;2;other;other;home;mother;1;1;1;no;yes;no;no;no;no;yes;no;3;1;2;1;1;1;8;11;9;10;0,789535705
GP;M;16;U;GT3;T;2;1;at_home;other;course;mother;4;1;0;no;no;no;no;yes;yes;no;no;3;2;1;1;1;2;4;9;9;11;0,6347969
GP;F;17;U;LE3;T;0;2;at_home;at_home;home;father;2;3;0;no;no;no;no;yes;yes;yes;no;3;3;3;2;3;2;0;14;14;15;0,262409445
GP;M;16;R;LE3;T;3;3;teacher;other;home;father;3;1;0;no;yes;no;yes;yes;yes;yes;no;3;3;4;3;5;3;16;10;11;12;0,056394678
GP;F;16;U;GT3;A;2;1;other;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;4;1;1;2;2;12;13;12;0,701110044
GP;M;16;U;GT3;T;3;1;other;other;reputation;father;2;4;0;no;yes;no;no;yes;yes;yes;no;4;3;2;1;1;5;2;13;11;11;0,631031799
GP;M;17;U;LE3;T;4;4;services;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;3;5;4;5;3;15;13;12;12;0,341654442
GP;F;17;U;GT3;T;3;2;other;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;2;2;3;2;0;12;13;15;0,099722341
GP;F;20;R;GT3;T;1;1;other;other;reputation;other;2;3;0;no;no;no;no;yes;yes;yes;yes;3;2;2;1;3;3;8;11;15;15;0,971260683
GP;M;15;U;LE3;T;4;4;teacher;other;home;other;1;1;0;no;yes;no;no;no;yes;yes;yes;5;4;3;2;4;5;8;10;11;11;0,504536063
GP;M;15;U;GT3;T;2;2;services;services;course;father;1;1;0;yes;yes;no;no;yes;yes;yes;no;5;4;1;1;1;1;0;9;10;10;0,742281284
GP;F;15;U;GT3;T;2;2;other;other;course;mother;1;4;0;yes;yes;no;no;yes;yes;yes;no;5;1;2;1;1;3;4;10;10;10;0,606241858
GP;F;18;R;GT3;A;3;2;other;services;home;mother;2;2;0;no;no;no;no;no;no;yes;yes;4;1;1;1;1;5;15;12;9;10;0,664527861
GP;F;17;U;GT3;T;1;1;at_home;services;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;3;3;1;1;3;0;12;11;12;0,766235396
GP;F;16;U;GT3;T;4;3;other;at_home;course;mother;1;3;0;yes;yes;no;no;yes;yes;yes;no;5;3;5;1;1;3;2;12;13;13;0,418221271
GP;F;16;U;GT3;T;4;4;health;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;4;1;2;2;6;17;17;17;0,354153296
GP;M;18;U;LE3;T;2;2;services;services;reputation;mother;1;2;0;no;yes;no;yes;no;no;yes;no;4;4;4;1;3;3;11;9;11;12;0,206720899
GP;F;18;U;GT3;T;2;1;services;other;reputation;mother;1;2;3;no;yes;no;yes;yes;no;yes;yes;5;4;5;1;3;5;10;10;9;8;0,466595343
GP;M;15;R;GT3;T;2;1;health;services;reputation;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;4;2;1;1;5;4;10;9;10;0,64696786
GP;M;15;U;GT3;T;3;4;other;other;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;5;1;1;1;5;0;12;12;13;0,276599746
GP;M;15;U;GT3;T;2;2;services;services;home;father;1;4;0;no;yes;no;yes;yes;yes;yes;no;5;5;4;1;2;5;6;14;13;13;0,951574497
GP;M;16;U;LE3;T;2;1;at_home;other;course;mother;1;1;1;no;no;no;yes;yes;yes;no;yes;4;4;4;3;5;5;6;9;10;10;0,353740789
GP;F;15;U;LE3;T;4;2;health;other;other;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;5;0;16;14;16;0,049978798
GP;F;15;U;GT3;T;1;2;at_home;services;course;mother;1;2;0;no;no;no;no;no;yes;yes;no;3;2;3;1;2;1;0;14;14;14;0,228217776
GP;F;17;U;GT3;T;4;4;teacher;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;4;4;1;3;4;0;13;12;13;0,622075942
GP;M;17;U;GT3;T;3;3;other;other;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;no;4;3;4;1;4;4;4;11;9;10;0,003121823
MS;F;18;R;GT3;A;4;3;services;services;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;4;4;3;4;2;8;10;11;10;0,746650451
GP;M;17;R;LE3;T;2;1;at_home;other;course;mother;2;1;1;no;no;yes;yes;yes;no;yes;yes;3;3;2;2;2;5;8;8;8;9;0,536120549
GP;M;16;U;LE3;A;3;4;services;other;home;mother;1;2;0;yes;yes;yes;yes;yes;yes;yes;no;5;3;3;1;1;5;2;12;12;13;0,78113331
GP;M;15;U;LE3;A;3;2;services;other;home;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;2;2;1;1;1;0;15;16;17;0,322907423
GP;F;17;U;GT3;T;1;1;other;other;course;mother;1;2;0;no;yes;no;no;no;yes;no;no;4;4;4;1;3;1;0;14;15;15;0,166553547
MS;M;18;U;LE3;T;1;1;at_home;at_home;course;mother;2;2;0;no;yes;no;yes;yes;yes;no;no;4;3;3;1;4;5;6;10;9;10;0,162761798
GP;F;15;U;LE3;A;3;3;other;other;other;mother;1;1;0;no;no;no;no;yes;yes;yes;no;5;3;4;4;4;1;0;13;12;13;0,315037233
GP;F;18;U;LE3;T;4;2;teacher;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;2;1;1;3;0;14;17;17;0,086772514
GP;M;15;R;GT3;T;2;3;at_home;services;course;mother;1;2;0;yes;no;yes;yes;yes;yes;no;no;4;4;4;1;1;1;0;7;8;8;0,990274558
GP;F;18;U;LE3;T;4;3;other;other;home;other;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;4;5;1;2;2;0;13;14;14;0,823789327
GP;M;18;U;GT3;T;3;2;services;other;course;mother;2;1;0;no;no;no;no;yes;no;yes;no;4;4;5;2;4;5;8;7;8;7;0,347044793
GP;M;18;U;GT3;T;1;2;at_home;other;home;other;2;1;0;no;no;no;no;no;no;yes;no;3;4;4;2;4;4;10;10;10;11;0,805631108
GP;M;19;U;GT3;T;4;2;health;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;yes;5;4;4;1;1;1;9;11;10;10;0,782133767
MS;F;18;U;LE3;T;3;1;teacher;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;4;3;4;1;1;1;4;15;15;16;0,36361241
MS;F;18;R;GT3;T;2;2;services;other;home;mother;2;3;0;no;no;no;no;yes;yes;yes;yes;4;2;1;1;1;4;5;14;14;15;0,361780233
MS;M;19;U;GT3;T;1;1;other;other;other;mother;1;2;2;no;yes;no;yes;yes;no;yes;no;4;4;3;3;4;4;2;9;9;10;0,511394071
GP;M;16;U;LE3;T;1;1;services;other;course;mother;1;2;2;no;no;no;no;yes;yes;no;yes;4;4;4;1;3;5;0;10;10;10;0,62482535
GP;F;17;U;GT3;A;4;4;other;teacher;home;mother;2;2;0;yes;yes;no;no;yes;yes;no;no;4;1;4;1;1;1;2;10;13;13;0,288199984
GP;M;20;U;GT3;A;3;2;services;other;course;other;1;1;2;no;no;no;yes;yes;yes;no;no;5;5;3;1;1;5;0;14;15;15;0,22418473
GP;M;17;R;GT3;T;2;2;other;other;course;father;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;5;2;1;1;1;0;12;13;13;0,112430183
GP;M;17;U;LE3;A;4;4;health;other;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;2;4;2;12;15;15;0,780308139
MS;F;19;U;LE3;A;1;1;at_home;other;course;mother;1;1;0;no;yes;no;no;yes;no;no;no;1;4;4;1;1;5;0;6;8;7;0,343781784
